Event,Network,Station,Channel,Label
2019217_074735,KS,EMSB,HH_47,47.12
2019217_074735,KS,GLSA,HG_61,61.3
2019217_074735,KS,HAWB,HG_46,46.84
2019217_074735,KS,HAWB,HH_46,46.84
2019217_074735,KS,HGSA,HG_43,43.6
2019217_074735,KS,HONA,HG_54,54.11
2019217_074735,KS,ICN2,EL_60,60.69
2019217_074735,KS,ICN2,HG_60,60.69
2019217_074735,KS,JNPA,HG_36,36.93
2019217_074735,KS,JNUA,HG_11,11.75
2019217_074735,KS,KOJ2,EL_35,35.2
2019217_074735,KS,KOJ2,HG_35,35.2
2019217_074735,KS,NOSA,HG_55,55.99
2019217_074735,KS,PTKA,HG_23,23.22
2019217_074735,KS,SCHA,HG_3,3.1
2019217_074735,KS,SLSA,HG_50,50.74
2019217_074735,KS,SWO2,EL_56,56.65
2019217_074735,KS,SWO2,HG_56,56.65
2019217_074735,KS,TEJ2,HG_50,50.27
2019217_074735,KS,YINB,HG_54,54.05
2019217_074735,KS,YINB,HH_54,54.05
2019217_074735,KS,YSAB,HG_30,30.14
2019217_074735,KS,YSAB,HH_30,30.14
2019217_074735,KS,YUGA,HG_32,32.81
2019217_133845,KG,KMC,EL_60,60.4
2019217_133845,KG,KMC,HG_60,60.4
2019217_133845,KG,MGB,HG_19,19.26
2019217_133845,KG,MGB,HH_19,19.26
2019217_133845,KS,ADO2,EL_62,62.64
2019217_133845,KS,ADO2,HG_62,62.64
2019217_133845,KS,ADOA,HG_41,41.64
2019217_133845,KS,BON2,EL_41,41.74
2019217_133845,KS,BON2,HG_41,41.74
2019217_133845,KS,BUSA,HG_67,67.25
2019217_133845,KS,CGAA,HG_54,54.06
2019217_133845,KS,CHJ2,HG_51,51.25
2019217_133845,KS,CHJ2,HH_51,51.25
2019217_133845,KS,CIGB,HG_49,49.04
2019217_133845,KS,CIGB,HH_49,49.04
2019217_133845,KS,CPR2,EL_37,37.43
2019217_133845,KS,CPR2,HG_37,37.43
2019217_133845,KS,DGLA,HG_35,35.68
2019217_133845,KS,DKSA,HG_49,49.21
2019217_133845,KS,DNBA,HG_17,17.93
2019217_133845,KS,DNYA,HG_58,58.22
2019217_133845,KS,EUSB,HG_40,40.98
2019217_133845,KS,EUSB,HH_40,40.98
2019217_133845,KS,GICA,HG_45,45.19
2019217_133845,KS,GUMA,HG_26,26.26
2019217_133845,KS,GUWB,HG_44,44.14
2019217_133845,KS,GUWB,HH_44,44.14
2019217_133845,KS,HONA,HG_60,60.53
2019217_133845,KS,HWSA,HG_27,27.93
2019217_133845,KS,LIWA,HG_62,62.48
2019217_133845,KS,MGY2,EL_26,26.77
2019217_133845,KS,MGY2,HG_26,26.77
2019217_133845,KS,OKCB,HG_43,43.25
2019217_133845,KS,OKCB,HH_43,43.25
2019217_133845,KS,PGEA,HG_50,50.49
2019217_133845,KS,SAJB,HG_11,11.02
2019217_133845,KS,SAJB,HH_11,11.02
2019217_133845,KS,SNNA,HG_62,62.08
2019217_133845,KS,YCHB,HG_23,23.61
2019217_133845,KS,YCHB,HH_23,23.61
2019217_133845,KS,YDGA,HG_58,58.77
2019217_133845,KS,YEAB,HG_60,60.57
2019217_133845,KS,YEAB,HH_60,60.57
2019217_133845,KS,YOJB,HG_50,50.47
2019217_133845,KS,YOJB,HH_50,50.47
2019217_144540,KG,KMC,EL_56,56.67
2019217_144540,KG,KMC,HG_56,56.67
2019217_144540,KG,NPR,HG_44,44.95
2019217_144540,KG,NPR,HH_44,44.95
2019217_144540,KG,TJN,HG_54,54.78
2019217_144540,KG,TJN,HH_54,54.78
2019217_144540,KS,BLGA,HG_28,28.0
2019217_144540,KS,BUYB,HG_56,56.24
2019217_144540,KS,BUYB,HH_56,56.24
2019217_144540,KS,CHOA,HG_19,19.62
2019217_144540,KS,DGHA,HG_22,22.84
2019217_144540,KS,DUSB,HG_40,40.32
2019217_144540,KS,DUSB,HH_40,40.32
2019217_144540,KS,HAMB,HG_56,56.36
2019217_144540,KS,HAMB,HH_56,56.36
2019217_144540,KS,IKSA,HG_30,30.55
2019217_144540,KS,IMSB,HG_30,30.75
2019217_144540,KS,IMSB,HH_30,30.75
2019217_144540,KS,ISGB,HG_32,32.24
2019217_144540,KS,ISGB,HH_32,32.24
2019217_144540,KS,JASA,HG_31,31.0
2019217_144540,KS,JEO2,HG_6,6.36
2019217_144540,KS,JEO2,HH_6,6.36
2019217_144540,KS,JEU2,EL_56,56.61
2019217_144540,KS,JEU2,HG_56,56.61
2019217_144540,KS,JGNA,HG_65,65.19
2019217_144540,KS,JLSA,HG_65,65.62
2019217_144540,KS,KCH2,EL_61,61.56
2019217_144540,KS,KCH2,HG_61,61.56
2019217_144540,KS,KMSB,HG_27,27.96
2019217_144540,KS,KMSB,HH_27,27.96
2019217_144540,KS,LIWA,HG_47,47.64
2019217_144540,KS,MALA,HG_15,15.99
2019217_144540,KS,NAWB,HG_52,52.12
2019217_144540,KS,NAWB,HH_52,52.12
2019217_144540,KS,NOSA,HG_47,47.48
2019217_144540,KS,PUAA,HG_57,57.84
2019217_144540,KS,SECA,HG_59,59.02
2019217_144540,KS,SUCA,HG_59,59.51
2019217_144540,KS,TAIA,HG_44,44.34
2019217_144540,KS,TEJ2,HG_53,53.92
2019217_144540,KS,WICA,HG_46,46.31
2019217_144540,KS,YDGA,HG_47,47.9
2019218_170727,KG,CHNB,HH_33,33.59
2019218_170727,KG,PCH,EL_50,50.34
2019218_170727,KG,PCH,HG_50,50.34
2019218_170727,KG,YKB,HG_43,43.82
2019218_170727,KG,YKB,HH_43,43.82
2019218_170727,KS,CHC2,HG_65,65.3
2019218_170727,KS,CHC2,HH_65,65.3
2019218_170727,KS,CWO2,EL_25,25.38
2019218_170727,KS,CWO2,HG_25,25.38
2019218_170727,KS,DDCA,HG_59,59.65
2019218_170727,KS,DKSA,HG_80,80.61
2019218_170727,KS,GAPB,HG_51,51.87
2019218_170727,KS,GAPB,HH_51,51.87
2019218_170727,KS,GEJB,HG_78,78.14
2019218_170727,KS,GEJB,HH_78,78.14
2019218_170727,KS,GGTA,HG_80,80.17
2019218_170727,KS,GKSA,HG_80,80.61
2019218_170727,KS,GMHB,HG_9,9.83
2019218_170727,KS,GMHB,HH_9,9.83
2019218_170727,KS,HOCA,HG_77,77.21
2019218_170727,KS,HWCA,HG_36,36.34
2019218_170727,KS,HWCB,HG_17,17.85
2019218_170727,KS,HWCB,HH_17,17.85
2019218_170727,KS,HWDB,HG_76,76.72
2019218_170727,KS,HWDB,HH_76,76.72
2019218_170727,KS,IJA2,EL_64,64.46
2019218_170727,KS,IJA2,HG_64,64.46
2019218_170727,KS,IJAA,HG_82,82.72
2019218_170727,KS,IJBA,HG_74,74.5
2019218_170727,KS,IKSA,HG_80,80.61
2019218_170727,KS,JURA,HG_85,85.5
2019218_170727,KS,KOSB,HG_81,81.57
2019218_170727,KS,KOSB,HH_81,81.57
2019218_170727,KS,MOGA,HG_68,68.66
2019218_170727,KS,MUS2,EL_80,80.02
2019218_170727,KS,MUS2,HG_80,80.02
2019218_170727,KS,NCNA,HG_75,75.24
2019218_170727,KS,SGMA,HG_56,56.85
2019218_170727,KS,SH2B,HG_65,65.86
2019218_170727,KS,SH2B,HH_65,65.86
2019218_170727,KS,SIJA,HG_64,64.45
2019218_170727,KS,UJBA,HG_70,70.87
2019218_170727,KS,YC2B,HG_58,58.79
2019218_170727,KS,YC2B,HH_58,58.79
2019218_170727,KS,YGGA,HG_48,48.53
2019218_170727,KS,YOGA,HG_31,31.16
2019218_173447,KG,JSB,HG_36,36.28
2019218_173447,KG,JSB,HH_36,36.28
2019218_173447,KG,SND,HG_23,23.69
2019218_173447,KG,SND,HH_23,23.69
2019218_173447,KS,BUSA,HG_42,42.36
2019218_173447,KS,CHYB,HG_29,29.95
2019218_173447,KS,CHYB,HH_29,29.95
2019218_173447,KS,DGY2,HG_65,65.47
2019218_173447,KS,DGY2,HH_65,65.47
2019218_173447,KS,DNYA,HG_66,66.44
2019218_173447,KS,GAGA,HG_11,11.56
2019218_173447,KS,GGSA,HG_29,29.71
2019218_173447,KS,GUJA,HG_30,30.12
2019218_173447,KS,GWLA,HG_21,21.53
2019218_173447,KS,IMWB,HG_25,25.61
2019218_173447,KS,IMWB,HH_25,25.61
2019218_173447,KS,JAEA,HG_43,43.4
2019218_173447,KS,JCUA,HG_70,70.88
2019218_173447,KS,JESA,HG_44,44.21
2019218_173447,KS,KAWA,HG_70,70.86
2019218_173447,KS,KUJA,HG_30,30.12
2019218_173447,KS,LMGA,HG_38,38.03
2019218_173447,KS,OKEB,HG_48,48.64
2019218_173447,KS,OKEB,HH_48,48.64
2019218_173447,KS,PGEA,HG_58,58.01
2019218_173447,KS,PYCB,HG_62,62.7
2019218_173447,KS,PYCB,HH_62,62.7
2019218_173447,KS,SNDA,HG_42,42.06
2019218_173447,KS,SNGB,HG_17,17.83
2019218_173447,KS,SNGB,HH_17,17.83
2019218_173447,KS,SUBA,HG_47,47.12
2019218_173447,KS,TBA2,EL_11,11.99
2019218_173447,KS,TBA2,HG_11,11.99
2019218_173447,KS,TOHA,HG_35,35.93
2019218_173447,KS,UJNA,HG_38,38.11
2019218_173447,KS,ULJ2,HG_62,62.11
2019218_173447,KS,ULJ2,HH_62,62.11
2019218_173447,KS,YEAB,HG_60,60.38
2019218_173447,KS,YEAB,HH_60,60.38
2019218_173447,KS,YEYB,HG_62,62.42
2019218_173447,KS,YEYB,HH_62,62.42
2019218_173447,KS,YOJB,HG_59,59.7
2019218_173447,KS,YOJB,HH_59,59.7
2019218_173447,KS,YOW2,EL_53,53.6
2019218_173447,KS,YOW2,HG_53,53.6
2019219_040912,KG,BOG,HG_49,49.85
2019219_040912,KG,CGU,HG_35,35.7
2019219_040912,KG,CHS,HG_26,26.1
2019219_040912,KG,CHS,HH_26,26.1
2019219_040912,KG,DKJ,EL_31,31.21
2019219_040912,KG,DKJ,HG_31,31.21
2019219_040912,KG,DUC,HG_46,46.3
2019219_040912,KG,GCN,HG_40,40.72
2019219_040912,KG,HAK,EL_25,25.13
2019219_040912,KG,HAK,HG_25,25.13
2019219_040912,KG,HCH,HG_8,8.22
2019219_040912,KG,HCH,HH_8,8.22
2019219_040912,KG,HDB,HG_44,44.08
2019219_040912,KG,HDB,HH_44,44.08
2019219_040912,KG,HWSB,HG_50,50.94
2019219_040912,KG,HWSB,HH_50,50.94
2019219_040912,KG,JUC,HG_5,5.7
2019219_040912,KG,MKL,HG_45,45.69
2019219_040912,KG,MKL,HH_45,45.69
2019219_040912,KG,POHB,EL_6,6.05
2019219_040912,KG,POHB,HG_6,6.05
2019219_040912,KG,POSB,HG_12,12.81
2019219_040912,KG,POSB,HH_12,12.81
2019219_040912,KG,SIG,HG_40,40.11
2019219_040912,KS,ADO2,EL_49,49.2
2019219_040912,KS,ADO2,HG_49,49.2
2019219_040912,KS,CSOA,HG_38,38.44
2019219_040912,KS,GGDA,HG_22,22.69
2019219_040912,KS,GGGA,HG_25,25.96
2019219_040912,KS,GIGA,HG_16,16.92
2019219_040912,KS,GSNA,HG_52,52.61
2019219_040912,KS,HMGA,HG_18,18.58
2019219_040912,KS,HWSA,HG_47,47.31
2019219_040912,KS,JKJA,HG_18,18.75
2019219_040912,KS,PHA2,EL_6,6.96
2019219_040912,KS,PHA2,HG_6,6.96
2019219_040912,KS,SKBA,HG_46,46.68
2019219_040912,KS,USN2,EL_52,52.51
2019219_040912,KS,USN2,HG_52,52.51
2019219_040912,KS,YGBA,HG_37,37.17
2019219_040912,KS,YOCB,HG_41,41.5
2019219_040912,KS,YOCB,HH_41,41.5
2019219_040912,KS,YODB,HG_44,44.85
2019219_040912,KS,YODB,HH_44,44.85
2019219_093727,KG,HKU,HG_50,50.3
2019219_093727,KG,HKU,HH_50,50.3
2019219_093727,KG,KMC,EL_37,37.07
2019219_093727,KG,KMC,HG_37,37.07
2019219_093727,KG,TJN,HG_31,31.76
2019219_093727,KG,TJN,HH_31,31.76
2019219_093727,KS,BLGA,HG_34,34.26
2019219_093727,KS,BON2,EL_36,36.83
2019219_093727,KS,BON2,HG_36,36.83
2019219_093727,KS,CEJA,HG_49,49.33
2019219_093727,KS,CGAA,HG_52,52.73
2019219_093727,KS,CPR2,EL_27,27.57
2019219_093727,KS,CPR2,HG_27,27.57
2019219_093727,KS,DGHA,HG_45,45.07
2019219_093727,KS,DUSB,HG_38,38.93
2019219_093727,KS,DUSB,HH_38,38.93
2019219_093727,KS,GICA,HG_42,42.75
2019219_093727,KS,GUMA,HG_56,56.16
2019219_093727,KS,HONA,HG_24,24.73
2019219_093727,KS,HWSA,HG_33,33.97
2019219_093727,KS,IKSA,HG_57,57.7
2019219_093727,KS,JASA,HG_65,65.36
2019219_093727,KS,JEO2,HG_46,46.99
2019219_093727,KS,JEO2,HH_46,46.99
2019219_093727,KS,JGNA,HG_52,52.68
2019219_093727,KS,JNPA,HG_63,63.01
2019219_093727,KS,KMSB,HG_21,21.83
2019219_093727,KS,KMSB,HH_21,21.83
2019219_093727,KS,KOJ2,EL_53,53.63
2019219_093727,KS,KOJ2,HG_53,53.63
2019219_093727,KS,LIWA,HG_4,4.92
2019219_093727,KS,MALA,HG_61,61.42
2019219_093727,KS,MGY2,EL_58,58.52
2019219_093727,KS,MGY2,HG_58,58.52
2019219_093727,KS,NOSA,HG_48,48.69
2019219_093727,KS,OKCB,HG_17,17.2
2019219_093727,KS,OKCB,HH_17,17.2
2019219_093727,KS,SAJB,HG_48,48.19
2019219_093727,KS,SAJB,HH_48,48.19
2019219_093727,KS,TEJ2,HG_30,30.55
2019219_093727,KS,WICA,HG_57,57.14
2019219_093727,KS,YDGA,HG_19,19.52
2019219_194253,KS,DACB,HG_98,98.9
2019219_194253,KS,DACB,HH_98,98.9
2019219_194253,KS,GBI2,HG_64,64.91
2019219_194253,KS,GBI2,HH_64,64.91
2019219_194253,KS,YPDB,HG_97,97.1
2019219_194253,KS,YPDB,HH_97,97.1
2019219_223246,KG,JSB,HG_95,95.47
2019219_223246,KG,JSB,HH_95,95.47
2019219_223246,KS,DGY2,HG_77,77.17
2019219_223246,KS,DGY2,HH_77,77.17
2019219_223246,KS,GAGA,HG_86,86.86
2019219_223246,KS,GLCA,HG_88,88.34
2019219_223246,KS,GUJA,HG_85,85.95
2019219_223246,KS,GWLA,HG_94,94.41
2019219_223246,KS,IMWB,HG_70,70.96
2019219_223246,KS,IMWB,HH_70,70.96
2019219_223246,KS,JESA,HG_89,89.54
2019219_223246,KS,JMJ2,EL_67,67.54
2019219_223246,KS,JMJ2,HG_67,67.54
2019219_223246,KS,KAWA,HG_59,59.2
2019219_223246,KS,KUJA,HG_85,85.95
2019219_223246,KS,LMGA,HG_71,71.16
2019219_223246,KS,OKEB,HG_54,54.79
2019219_223246,KS,OKEB,HH_54,54.79
2019219_223246,KS,SKC2,EL_99,99.95
2019219_223246,KS,SKC2,HG_99,99.95
2019219_223246,KS,SNGB,HG_68,68.91
2019219_223246,KS,SNGB,HH_68,68.91
2019219_223246,KS,TBA2,EL_96,96.26
2019219_223246,KS,TBA2,HG_96,96.26
2019219_223246,KS,TOHA,HG_52,52.77
2019219_223246,KS,UJNA,HG_96,96.83
2019219_223246,KS,YAYA,HG_86,86.77
2019219_223246,KS,YAYB,HG_73,73.29
2019219_223246,KS,YAYB,HH_73,73.29
2019220_052036,KG,HKU,HG_41,41.99
2019220_052036,KG,HKU,HH_41,41.99
2019220_052036,KG,KMC,EL_60,60.52
2019220_052036,KG,KMC,HG_60,60.52
2019220_052036,KG,NPR,HG_48,48.01
2019220_052036,KG,NPR,HH_48,48.01
2019220_052036,KG,TJN,HG_16,16.22
2019220_052036,KG,TJN,HH_16,16.22
2019220_052036,KS,BLGA,HG_11,11.25
2019220_052036,KS,BON2,EL_53,53.56
2019220_052036,KS,BON2,HG_53,53.56
2019220_052036,KS,BUYB,HG_38,38.27
2019220_052036,KS,BUYB,HH_38,38.27
2019220_052036,KS,CEJA,HG_45,45.75
2019220_052036,KS,CGAA,HG_62,62.56
2019220_052036,KS,CGYA,HG_54,54.89
2019220_052036,KS,CHOA,HG_48,48.29
2019220_052036,KS,CPR2,EL_56,56.46
2019220_052036,KS,CPR2,HG_56,56.46
2019220_052036,KS,DGHA,HG_48,48.86
2019220_052036,KS,DUSB,HG_54,54.08
2019220_052036,KS,DUSB,HH_54,54.08
2019220_052036,KS,HONA,HG_31,31.5
2019220_052036,KS,HWSA,HG_58,58.55
2019220_052036,KS,IKSA,HG_32,32.02
2019220_052036,KS,ISGB,HG_47,47.13
2019220_052036,KS,ISGB,HH_47,47.13
2019220_052036,KS,JEO2,HG_33,33.3
2019220_052036,KS,JEO2,HH_33,33.3
2019220_052036,KS,JNUA,HG_52,52.19
2019220_052036,KS,KMSB,HG_18,18.95
2019220_052036,KS,KMSB,HH_18,18.95
2019220_052036,KS,KOJ2,EL_31,31.7
2019220_052036,KS,KOJ2,HG_31,31.7
2019220_052036,KS,LIWA,HG_24,24.29
2019220_052036,KS,MALA,HG_54,54.43
2019220_052036,KS,NOSA,HG_20,20.21
2019220_052036,KS,OKCB,HG_42,42.46
2019220_052036,KS,OKCB,HH_42,42.46
2019220_052036,KS,SECA,HG_54,54.25
2019220_052036,KS,TEJ2,HG_15,15.42
2019220_052036,KS,YDGA,HG_43,43.49
2019220_052036,KS,YUGA,HG_49,49.17
2019221_080013,KG,HWSB,HG_82,82.72
2019221_080013,KG,HWSB,HH_82,82.72
2019221_080013,KG,MUN,EL_68,68.78
2019221_080013,KG,MUN,HG_68,68.78
2019221_080013,KG,NPR,HG_79,79.18
2019221_080013,KG,NPR,HH_79,79.18
2019221_080013,KG,WID,EL_11,11.7
2019221_080013,KG,WID,HG_11,11.7
2019221_080013,KS,AMD,HG_29,29.32
2019221_080013,KS,AMD,HH_29,29.32
2019221_080013,KS,CHOA,HG_84,84.4
2019221_080013,KS,CJDB,HG_76,76.41
2019221_080013,KS,CJDB,HH_76,76.41
2019221_080013,KS,ECDB,HG_71,71.76
2019221_080013,KS,ECDB,HH_71,71.76
2019221_080013,KS,GOCB,HG_34,34.95
2019221_080013,KS,GOCB,HH_34,34.95
2019221_080013,KS,HMPA,HG_52,52.17
2019221_080013,KS,IJDB,HG_49,49.74
2019221_080013,KS,IJDB,HH_49,49.74
2019221_080013,KS,ISGB,HG_78,78.5
2019221_080013,KS,ISGB,HH_78,78.5
2019221_080013,KS,JAGA,HG_53,53.5
2019221_080013,KS,JEU2,EL_59,59.61
2019221_080013,KS,JEU2,HG_59,59.61
2019221_080013,KS,KWJ2,HG_76,76.38
2019221_080013,KS,KWJ2,HH_76,76.38
2019221_080013,KS,KWJU,HH_76,76.38
2019221_080013,KS,MANA,HG_46,46.96
2019221_080013,KS,MND,HG_34,34.64
2019221_080013,KS,MND,HH_34,34.64
2019221_080013,KS,MOPB,HG_78,78.34
2019221_080013,KS,MOPB,HH_78,78.34
2019221_080013,KS,NACA,HG_55,55.99
2019221_080013,KS,NAJA,HG_74,74.2
2019221_080013,KS,OYDB,HG_80,80.98
2019221_080013,KS,OYDB,HH_80,80.98
2019221_080013,KS,PUAA,HG_46,46.57
2019221_080013,KS,SECA,HG_81,81.7
2019221_080013,KS,SIJA,HG_74,74.74
2019221_080013,KS,SMKB,HG_31,31.94
2019221_080013,KS,SMKB,HH_31,31.94
2019221_080013,KS,SMWA,HG_25,25.32
2019221_080013,KS,SUCA,HG_80,80.17
2019221_080013,KS,TAIA,HG_61,61.49
2019221_080013,KS,YEGA,HG_31,31.88
2019221_165725,KG,GRE,EL_29,29.31
2019221_165725,KG,GRE,HG_29,29.31
2019221_165725,KG,HWSB,HG_54,54.52
2019221_165725,KG,HWSB,HH_54,54.52
2019221_165725,KG,JRB,HG_47,47.57
2019221_165725,KG,JRB,HH_47,47.57
2019221_165725,KS,BAU,EL_51,51.35
2019221_165725,KS,BAU,HG_51,51.35
2019221_165725,KS,CGPA,HG_62,62.29
2019221_165725,KS,CHOA,HG_47,47.86
2019221_165725,KS,DGHA,HG_58,58.98
2019221_165725,KS,GKSA,HG_20,20.64
2019221_165725,KS,GOCB,HG_53,53.07
2019221_165725,KS,GOCB,HH_53,53.07
2019221_165725,KS,HAMB,HG_52,52.76
2019221_165725,KS,HAMB,HH_52,52.76
2019221_165725,KS,HMPA,HG_59,59.1
2019221_165725,KS,IMSB,HG_24,24.31
2019221_165725,KS,IMSB,HH_24,24.31
2019221_165725,KS,ISGB,HG_60,60.8
2019221_165725,KS,ISGB,HH_60,60.8
2019221_165725,KS,JAGA,HG_34,34.84
2019221_165725,KS,JASA,HG_41,41.32
2019221_165725,KS,JEO2,HG_59,59.26
2019221_165725,KS,JEO2,HH_59,59.26
2019221_165725,KS,JEU2,EL_24,24.2
2019221_165725,KS,JEU2,HG_24,24.2
2019221_165725,KS,JLSA,HG_43,43.21
2019221_165725,KS,KWJ2,HG_32,32.7
2019221_165725,KS,KWJ2,HH_32,32.7
2019221_165725,KS,KWJU,HH_32,32.7
2019221_165725,KS,MALA,HG_39,39.99
2019221_165725,KS,MNDB,HG_49,49.46
2019221_165725,KS,MNDB,HH_49,49.46
2019221_165725,KS,NAJA,HG_53,53.42
2019221_165725,KS,NAWB,HG_19,19.93
2019221_165725,KS,NAWB,HH_19,19.93
2019221_165725,KS,PUAA,HG_54,54.61
2019221_165725,KS,SACA,HG_63,63.75
2019221_165725,KS,SCHA,HG_46,46.91
2019221_165725,KS,SMWA,HG_58,58.1
2019221_165725,KS,SUCA,HG_5,5.51
2019221_165725,KS,TAIA,HG_34,34.58
2019222_123106,KG,CGD,EL_49,49.01
2019222_123106,KG,CGD,HG_49,49.01
2019222_123106,KG,GKP2,HG_24,24.55
2019222_123106,KG,GKP2,HH_24,24.55
2019222_123106,KG,KMC,EL_42,42.62
2019222_123106,KG,KMC,HG_42,42.62
2019222_123106,KS,CGDA,HG_32,32.33
2019222_123106,KS,CHRB,HG_31,31.76
2019222_123106,KS,CHRB,HH_31,31.76
2019222_123106,KS,CIGB,HG_26,26.38
2019222_123106,KS,CIGB,HH_26,26.38
2019222_123106,KS,CLSA,HG_50,50.31
2019222_123106,KS,CPR2,EL_57,57.95
2019222_123106,KS,CPR2,HG_57,57.95
2019222_123106,KS,DAG2,HG_48,48.97
2019222_123106,KS,DAG2,HH_48,48.97
2019222_123106,KS,DAGA,HG_28,28.02
2019222_123106,KS,DUSB,HG_53,53.7
2019222_123106,KS,DUSB,HH_53,53.7
2019222_123106,KS,EURB,HG_53,53.64
2019222_123106,KS,EURB,HH_53,53.64
2019222_123106,KS,GICA,HG_38,38.53
2019222_123106,KS,GSNA,HG_59,59.32
2019222_123106,KS,GUMA,HG_48,48.29
2019222_123106,KS,GUWB,HG_47,47.06
2019222_123106,KS,GUWB,HH_47,47.06
2019222_123106,KS,HACA,HG_48,48.98
2019222_123106,KS,HAMB,HG_64,64.11
2019222_123106,KS,HAMB,HH_64,64.11
2019222_123106,KS,HCNA,HG_31,31.34
2019222_123106,KS,JGNA,HG_29,29.01
2019222_123106,KS,KCH2,EL_44,44.85
2019222_123106,KS,KCH2,HG_44,44.85
2019222_123106,KS,MIYA,HG_49,49.22
2019222_123106,KS,MSNA,HG_59,59.03
2019222_123106,KS,SACA,HG_61,61.2
2019222_123106,KS,SNNA,HG_42,42.13
2019222_123106,KS,WICA,HG_50,50.84
2019222_123106,KS,YALB,HG_16,16.99
2019222_123106,KS,YALB,HH_16,16.99
2019222_123106,KS,YDGA,HG_60,60.08
2019222_123106,KS,YGAA,HG_5,5.64
2019222_123106,KS,YOCB,HG_57,57.03
2019222_123106,KS,YOCB,HH_57,57.03
2019222_134557,KG,BGD,HG_54,54.04
2019222_134557,KG,BGD,HH_54,54.04
2019222_134557,KG,JJB,HG_43,43.67
2019222_134557,KG,JJB,HH_43,43.67
2019222_134557,KG,MRD,HG_95,95.2
2019222_134557,KG,MRD,HH_95,95.2
2019222_134557,KS,CHDA,HG_59,59.37
2019222_134557,KS,CJD,HG_61,61.25
2019222_134557,KS,CJD,HH_61,61.25
2019222_134557,KS,CSDB,HG_44,44.72
2019222_134557,KS,CSDB,HH_44,44.72
2019222_134557,KS,GMDB,HG_44,44.92
2019222_134557,KS,GMDB,HH_44,44.92
2019222_134557,KS,GOS2,EL_84,84.78
2019222_134557,KS,GOS2,HG_84,84.78
2019222_134557,KS,GUJA,HG_29,29.7
2019222_134557,KS,HALB,HG_73,73.0
2019222_134557,KS,HALB,HH_73,73.0
2019222_134557,KS,HANB,HG_91,91.89
2019222_134557,KS,HANB,HH_91,91.89
2019222_134557,KS,JDO2,EL_94,94.62
2019222_134557,KS,JDO2,HG_94,94.62
2019222_134557,KS,JJU2,HG_51,51.87
2019222_134557,KS,JJU2,HH_51,51.87
2019222_134557,KS,KH2B,HG_98,98.89
2019222_134557,KS,KH2B,HH_98,98.89
2019222_134557,KS,KKDA,HG_77,77.48
2019222_134557,KS,NLDA,HG_97,97.79
2019222_134557,KS,PYSB,HG_48,48.01
2019222_134557,KS,PYSB,HH_48,48.01
2019222_134557,KS,SGP2,HG_69,69.59
2019222_134557,KS,SGP2,HH_69,69.59
2019222_134557,KS,UDO,HG_28,28.51
2019222_134557,KS,UDO,HH_28,28.51
2019222_134557,KS,WAN2,EL_71,71.38
2019222_134557,KS,WAN2,HG_71,71.38
2019222_134557,KS,YSDA,HG_23,23.14
2019223_091950,KG,BRN,HG_0,0.59
2019223_091950,KG,BRS,HG_7,7.27
2019223_091950,KG,YPD,EL_99,99.2
2019223_091950,KG,YPD,HG_99,99.2
2019223_091950,KS,BAR2,HG_6,6.4
2019223_091950,KS,BAR2,HH_6,6.4
2019223_091950,KS,DACB,HG_16,16.42
2019223_091950,KS,DACB,HH_16,16.42
2019224_100911,KG,HKU,HG_26,26.27
2019224_100911,KG,HKU,HH_26,26.27
2019224_100911,KG,MGB,HG_50,50.4
2019224_100911,KG,MGB,HH_50,50.4
2019224_100911,KG,TJN,HG_37,37.61
2019224_100911,KG,TJN,HH_37,37.61
2019224_100911,KS,AGSA,HG_53,53.57
2019224_100911,KS,ASNA,HG_61,61.34
2019224_100911,KS,BOGA,HG_51,51.73
2019224_100911,KS,BON2,EL_15,15.69
2019224_100911,KS,BON2,HG_15,15.69
2019224_100911,KS,CEA2,EL_41,41.47
2019224_100911,KS,CEA2,HG_41,41.47
2019224_100911,KS,CEJA,HG_18,18.92
2019224_100911,KS,CGAA,HG_11,11.21
2019224_100911,KS,CHJ2,HG_39,39.83
2019224_100911,KS,CHJ2,HH_39,39.83
2019224_100911,KS,CPR2,EL_53,53.31
2019224_100911,KS,CPR2,HG_53,53.31
2019224_100911,KS,DGLA,HG_58,58.26
2019224_100911,KS,DKSA,HG_53,53.86
2019224_100911,KS,EMSB,HG_38,38.7
2019224_100911,KS,EMSB,HH_38,38.7
2019224_100911,KS,HONA,HG_21,21.0
2019224_100911,KS,HWSA,HG_33,33.25
2019224_100911,KS,JNPA,HG_20,20.49
2019224_100911,KS,JNUA,HG_40,40.97
2019224_100911,KS,KMSB,HG_59,59.67
2019224_100911,KS,KMSB,HH_59,59.67
2019224_100911,KS,KOJ2,EL_48,48.52
2019224_100911,KS,KOJ2,HG_48,48.52
2019224_100911,KS,LIWA,HG_42,42.03
2019224_100911,KS,MGY2,EL_36,36.74
2019224_100911,KS,MGY2,HG_36,36.74
2019224_100911,KS,NOSA,HG_60,60.4
2019224_100911,KS,OKCB,HG_33,33.44
2019224_100911,KS,OKCB,HH_33,33.44
2019224_100911,KS,SAJB,HG_51,51.37
2019224_100911,KS,SAJB,HH_51,51.37
2019224_100911,KS,SCHA,HG_50,50.28
2019224_100911,KS,SLSA,HG_57,57.71
2019224_100911,KS,TEJ2,HG_37,37.7
2019224_100911,KS,YDGA,HG_60,60.54
